Random Agent,500.0
uct-100,647.2,Random Agent|140|200
Raw-DGLValueWinNetwork-5-2021-01-16-03-38-14,849.0,Raw-DGLValueWinNetwork-4-2021-01-15-20-03-10|58|100
Raw-DGLValueWinNetwork-6-2021-01-16-08-53-33,726.0,Raw-DGLValueWinNetwork-5-2021-01-16-03-38-14|33|100
Raw-DGLValueWinNetwork-7-2021-01-16-16-32-08,698.1,Raw-DGLValueWinNetwork-6-2021-01-16-08-53-33|46|100
EtaZero-50-DGLValueWinNetwork-7-2021-01-16-16-32-08,964.7,EtaZero-50-DGLValueWinNetwork-6-2021-01-16-08-53-33|9|20
Raw-DGLValueWinNetwork-8-2021-01-16-19-57-00,677.2,Raw-DGLValueWinNetwork-7-2021-01-16-16-32-08|47|100
EtaZero-50-DGLValueWinNetwork-8-2021-01-16-19-57-00,1035.1,EtaZero-50-DGLValueWinNetwork-7-2021-01-16-16-32-08|12|20
Raw-DGLValueWinNetwork-9-2021-01-17-06-15-11,769.7,Raw-DGLValueWinNetwork-8-2021-01-16-19-57-00|63|100
Raw-DGLValueWinNetwork-10-2021-01-17-10-26-16,935.5,Raw-DGLValueWinNetwork-9-2021-01-17-06-15-11|66|100,uct-1000|13|20
EtaZero-50-DGLValueWinNetwork-9-2021-01-17-06-15-11,1152.7,EtaZero-50-DGLValueWinNetwork-8-2021-01-16-19-57-00|14|20,uct-1500|9|20
EtaZero-50-DGLValueWinNetwork-10-2021-01-17-10-26-16,1096.4,EtaZero-50-DGLValueWinNetwork-9-2021-01-17-06-15-11|3|20,uct-1500|12|20,Raw-DGLValueWinNetwork-10-2021-01-17-10-26-16|8|10
Raw-DGLValueWinNetwork-11-2021-01-17-17-56-35,1022.6,Raw-DGLValueWinNetwork-10-2021-01-17-10-26-16|40|100,uct-1000|10|20
EtaZero-50-DGLValueWinNetwork-11-2021-01-17-17-56-35,1035.1,EtaZero-50-DGLValueWinNetwork-10-2021-01-17-10-26-16|7|20,Raw-DGLValueWinNetwork-10-2021-01-17-10-26-16|10|20,uct-1000|4|6
Raw-DGLValueWinNetwork-12-2021-01-17-22-21-37,1039.2,Raw-DGLValueWinNetwork-11-2021-01-17-17-56-35|26|50,uct-1000|9|20
EtaZero-50-DGLValueWinNetwork-12-2021-01-17-22-21-37,833.7,EtaZero-50-DGLValueWinNetwork-11-2021-01-17-17-56-35|3|20,uct-1000|6|20
Raw-DGLValueWinNetwork-13-2021-01-18-04-04-43,908.3,Raw-DGLValueWinNetwork-12-2021-01-17-22-21-37|16|50
Raw-DGLValueWinNetwork-14-2021-01-18-08-35-38,986.9,Raw-DGLValueWinNetwork-13-2021-01-18-04-04-43|32|50,uct-1000|6|20
EtaZero-50-DGLValueWinNetwork-13-2021-01-18-04-04-43,924.6,EtaZero-50-DGLValueWinNetwork-12-2021-01-17-22-21-37|15|20
EtaZero-50-DGLValueWinNetwork-14-2021-01-18-08-35-38,623.3,EtaZero-50-DGLValueWinNetwork-13-2021-01-18-04-04-43|3|20
